"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
669,-0.740158303921915,1.23773146955378,-0.413098846100532,0.0794858921731886,0.0407967131913817,-0.316068329889023,-0.0857560054272893,0.221546252226936,-0.255704611885643,-0.140968271103358,0.369122514838974,0.0503853738157189,0.063216709567032,2.29788152754719,-0.0972465855573467,0.101389624099264,-0.635030909536993,0.0167147699362265,0.354956659346016,0.00490073107101328,-0.388400187087253,0.037343626623316,-0.215283182065414,0.0844901852073718,0.11552538440865,-0.0860646023148849,-0.220150987560248,-0.038976406978189,-0.272079936055577,-0.18775219798824,-0.0891390243807758,0.0340314354415737,0.185971369685163,0.119461021096336,-0.756421861419486
777,0.0759041652389888,1.26078725023331,-0.226665248166238,-0.0420270155882325,-0.0680106343409918,-0.128858850110461,0.0866933316317956,0.472921444012504,-0.334513686610894,-0.195445657582314,0.344528332850722,0.067874052250501,0.232668684746725,2.19029422668063,0.209756353824585,0.277778968915403,-0.220242832971621,0.136300078683532,0.355644815616504,0.0195809600123265,0.207522173902686,-0.0431732653717293,0.0103266370176153,0.111086172987713,-0.0121798241460424,-0.00743733260719708,-0.0727862003668934,-0.0482391452691702,-0.119109347872913,0.0137127391686138,0.143635513228988,-0.209434402426798,-0.138785374925145,0.141710001223251,-0.568790764089219
830,-0.707364744072115,1.15273206120324,-0.638869363859712,0.0233089975936374,-0.0310895869218913,-0.144940387977364,-0.256679446105476,0.370457289926353,-0.311749722409908,-0.0844578726166663,0.33339178034618,0.141052861716432,0.322581332965237,2.01690322335742,0.100093004475734,0.13396436080922,-0.0236443694451177,-0.195019958670624,0.225759461343173,0.0198239525390911,-0.133161438506919,-0.254679539570324,-0.11431872697085,0.216055510655611,0.240608944973279,0.108220958203811,-0.0905950473621864,-0.162365490336286,-0.0822802979519231,-0.011082220471666,-0.0361634576190583,-0.15765328386475,-0.0996177640765386,0.121579720104082,-0.54684858202962
1168,-0.299632668400883,1.17094638790251,-0.500582634924703,0.065245884345341,-0.164613961087064,-0.40293782335935,-0.0799375141448767,-0.0570511939119164,-0.444139818387428,0.00452030329133298,0.284065715501982,0.14993844946251,-0.0525429334928245,1.91364203316668,0.382167158007693,0.011557176877412,0.0432517190449809,-0.24493490367265,0.640391821030179,-0.101477616922333,-0.155225968072185,-0.151813141859285,-0.257082136770306,0.193021079712922,0.351575946329675,-0.285083414447691,-0.101126753644418,-0.138338976343943,0.127608872199064,0.164354308530418,-0.0787499339857851,0.160414629129495,-0.154539316930341,0.0717594258916325,-0.819475611251069
1416,0.598276922814681,1.14467964289736,-0.302695938667037,0.190941052480088,-0.025718858098487,0.128282994048181,0.187802166330955,0.412407723743809,-0.239276806407008,-0.0655685658656492,0.12996317830018,0.64667350908582,0.42087716136182,1.28114602184176,0.254101589158122,0.146238220121767,-0.03056850106099,-0.0643447364100987,0.859639155258109,0.148955710755875,-0.128794531312175,-0.0285662271129078,-0.172318423438591,0.450915884644902,0.0169413240668486,-0.0883760928419323,-0.185601735534839,-0.19883182760914,0.107937873927574,0.147181688019384,0.163604386548617,-0.137968462484073,-0.0212330009061204,0.134136029224162,-0.52097380261825
1418,0.308656932382277,0.895433101056808,-0.286002808853368,-0.07122093556509,-0.150635988306035,0.286247483915589,0.266115495828772,-0.014580142087483,-0.510642167263271,0.145963405893639,-0.242892532112555,0.219809467227408,0.101871190420273,1.31407051112621,-0.0379066525154154,0.231339497203343,-0.0234376224205449,-0.226445678826417,0.884374511744822,0.0513652534215321,0.264508707580349,-0.449853447257185,0.121727387020882,-0.000801232938933989,-0.041831785901667,-0.280469530522595,-0.26945147796976,0.00304388913019437,0.183988102630787,0.0245209695436833,0.223484553678117,0.290420217021684,-0.136872230505419,0.00223280670210057,-0.340194366768004
3611,-0.956619484509497,1.20710576803881,-0.499710671835871,0.338969086317759,-0.0391795736260328,-0.592483269550935,0.0810820575871962,-0.00385963950785885,-0.174355784455264,-0.199293086894579,-0.197855761973414,0.132210665394021,0.35432050691365,1.76093189765885,0.0697006100749759,0.0865603741682586,-0.287141922818777,-0.400767212779709,0.0590934033583377,0.146598758086935,0.434105672302774,-0.497863773631377,0.112117526771196,0.0695706916011305,0.330481066749302,0.395098523731273,-0.100425313622059,-0.117203923308665,-0.380803189267751,0.381148799569436,-0.208066735332513,-0.205953661690877,0.0409711638697419,0.348327974637892,0.120789902782081
3612,-0.698996468835851,1.28054377577292,-0.424318839310858,0.00673747997037311,-0.119340832030146,0.355837885176345,-0.125510573472937,-0.253014391717305,0.267366491094988,-0.0846537553614567,-0.102621925802789,0.0947165020674848,0.0688778185013209,3.13976596840281,-0.49299315400798,0.322814816440364,0.0367944589652575,-0.171352770458689,-0.255308744579236,0.240335305901202,-0.0786741937934856,-0.145981764684439,-0.10915257922216,-0.342552528374273,0.194859542844117,0.063867095292888,-0.199047315509234,-0.102797321947926,-0.335907421989397,-0.310806730435503,-0.275513840171301,-0.079235472102027,0.191667541711118,0.117390087054486,0.463673796597088
3622,-0.173946235809475,0.994074962792729,-0.707471994718052,0.432277649455359,-0.0415426924551106,-0.192995455020122,0.00250232357626941,-0.0463122327961975,-0.156031474420005,-0.275898509919181,-0.0161663189218767,0.281045526138534,0.158284544153986,1.66688821201314,0.200686834816267,0.0377946437822532,0.151646562321064,-0.0501094045829345,0.196474452470065,-0.135162441843529,0.0582042553604661,0.133709455693288,0.0390411733269517,-0.0151907111075692,0.345257504609926,0.224619272892521,-0.303766953680196,0.0631324193646519,-0.118371945802033,0.725946267014183,-0.0835182430958645,-0.294945266131924,-0.0216334482195632,0.163723396703502,0.420304484048389
3828,1.23058779576053,0.947372838761264,0.730122657314507,0.229678086457189,-0.00218569489159357,-0.171534147656518,0.377357913557728,0.661335910369501,-0.273065089584013,-0.142918962983289,0.0674715450834302,0.0948858693201124,-0.178232387574629,1.34216089821173,-0.00492127244352366,0.240664387787825,0.00388245360962695,-0.0432718416042123,0.174153558025682,-0.0193380645419913,0.00705427975279782,-0.400634751960384,-0.0586063391888107,-0.122970556798226,0.0652077372365745,-0.249987806625178,-0.28477144664368,0.0430764891390342,0.22814290329406,-0.228770327498596,-0.113424762476313,-0.0360266719912226,0.214211477043878,0.00498564129026024,-0.253841376408608
3831,-1.18428589893134,1.12432350599065,-0.799598745770136,-0.00993498486115075,-0.173894010426502,0.225803423631958,-0.208360195184898,0.252166022567867,-0.167022166144801,-0.0796780558468891,-0.0381231580170832,-0.134064828158014,-0.0340505245318706,1.54188208119145,-0.144246823051861,-0.125574523774716,-0.0264134397194907,0.0640669249191849,0.230973556773695,0.0808593594290713,0.231449725641126,-0.366937518420716,0.198979793843329,0.291339408593948,0.199347408301783,-0.189210530277141,-0.497714502269161,0.090554171581384,-0.548229820295745,-0.471818137878159,-0.125364821678315,-0.172673696396042,0.0211628376531984,0.149574802368717,-1.38093160027673
3832,-0.65905183313208,1.30079243911033,-0.197999361657085,0.0730476177136676,0.0507722904092611,-0.217531175821262,-0.15633523637551,0.0319125060788019,-0.1782747238101,-0.179506349255946,0.0163951208605956,0.231520685113064,0.244841707931844,2.50372277769403,-0.232323785109577,-0.176644597832624,-0.0243604821582258,-0.228925399016421,-0.064448168940296,0.351791031266144,0.270893349453001,-0.664998263483874,0.0127881516547708,0.298290645078977,0.266418886663917,0.121647148792569,-0.599298874861223,-0.004894108983409,0.0924126370903237,-0.263859308280172,-0.541382672003645,0.0972573286837278,0.0619259370106209,0.0407939825874128,-0.357016994231331
4453,0.222468524292568,0.749894022984357,-0.18401446105016,-0.122468227152288,-0.0185017216172677,-0.177899367093879,-0.120809638503266,0.215519808798543,-0.366693136250311,0.28662942808704,0.0492318631202803,-0.273982133532351,0.0538678604721676,0.923314186248679,0.368808145959116,0.272916133346873,-0.0787534168542101,0.185586848366277,0.152703946529269,-0.0643052485174715,0.0817097205766061,0.277710477480772,-0.0361727306842324,0.0545131547172669,0.156683029316545,0.19256595869557,-0.222732891493623,-0.195273509668012,-0.0830284275828085,-0.0962808793641229,0.0876618515033301,-0.22195383711055,0.0534795709596846,-0.141354130193813,-0.499840771931375
