"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
639,1.80598971234862,0.697417404176629,0.704685902186002,1.03555290410835,0.148268400260004,-0.134438857316513,0.269778947816803,-0.114895702971215,0.0438807177957225,0.0193769215431048,-0.0695072281376691,0.0519277148325133,-0.0152309975800363,0.279338914294887,0.37696471956652,0.151752301107223,0.0377200077326995,-0.11736272936282,0.0598431731281179,0.0245327628480085,-0.0976652300763003,0.131681592465698,0.0696545165776446,0.0583532091332779,0.08908232414144,-0.168445120756307,-0.305277406164669,-0.237288151652362,0.235663636420309,0.0491359401957194,0.054606538656683,-0.0580810742505007,0.0312593869973558,-0.0317111816620943,-0.0513647850184806
3246,2.04926167392171,0.620032422795892,1.10784385219055,0.778909437060254,0.0311682751907524,-0.0245949519110805,0.249744575637328,-0.0483070069799766,0.221183927177335,0.0558094627422877,0.140220867146677,0.311626927901706,-0.0646754497912302,0.00566595273486431,0.329985150472169,0.305529936082139,-0.067030291252567,-0.195059467028706,-0.0207493291811746,0.0064570780724903,-0.0414493276097757,0.256801266977945,-0.0258475228842741,0.138470187132934,-0.00105553059922197,0.0273651039108152,-0.182658650892354,-0.129764190340804,-0.0202449195806658,0.196444347971415,0.13171702196547,0.151152845118506,-0.0296204263067478,-0.0865195562966823,0.143858666423313
335,2.15528033199849,0.542023233500516,1.14768249811939,0.378500924640884,0.128582007133402,0.287074570231497,0.177640190660868,-0.00482556410064759,0.0389010821502155,-0.116155759497406,-0.0782419150949267,0.231086696899381,0.0883745463601563,-0.160095964016973,0.25194202885123,0.240377895778298,0.103919934789056,0.00713348984474876,-0.180493604709793,-0.0517547160321704,-0.330517080641555,0.281358835377298,0.212008167126773,0.136237453618982,0.0292804847741935,-0.165362175481104,-0.106595436885482,-0.0380715455691741,0.225770790118964,0.273820978564644,0.0223559793409987,-0.150753690548318,-0.224034318240333,0.0138362914285267,0.00499867494794539
346,1.66346189644213,0.650213129247465,0.716870414421639,0.730955882550095,0.069408890605396,0.411180228481009,0.242140921915977,0.215003694540234,-0.0588211250583926,-0.168884896472042,-0.0788098015181729,0.0393371873482242,0.0938657819573773,0.239829856912478,0.216952690007132,0.22736034453758,0.0716244555996946,0.075992693544479,-0.0598420376636668,0.104367761793825,-0.152252414459288,0.140420783134937,0.155210168872977,0.166081009365495,-0.0281294837506791,-0.171929780493627,-0.0384673585118968,0.0197852480629107,0.0279845052285389,-0.126639188782433,0.0189710523002886,0.0380218963730718,0.18380943521893,0.0780224268062404,0.305888414384253
646,2.03889423727476,0.586151194398583,0.854891125091212,0.733977287334924,0.0420253984792238,0.102021293522423,0.230899038225649,0.0687167485998342,-0.086099216139634,-0.0191736666769083,-0.116028210494066,-0.00943675900018829,0.227619892035609,0.128600810326924,0.276259582237269,0.405339215888459,-0.0468844920691263,0.138175323423976,-0.0311286462234159,0.00970861010264434,0.0457841124431896,0.189571947400301,-0.0171083396752936,0.0318538007956159,0.0274468297352813,-0.205271643459166,-0.105463441617965,-0.204972348215951,-0.0987380010289859,0.436599385747563,0.0976632019835611,0.112031766778998,0.0495056335500629,0.0660252135466788,-0.196722259692812
4262,1.80043594650635,0.655979772667928,0.903347216860201,0.800642069010059,0.0423280030230771,0.0360722532790617,-0.0864104140753384,0.0398357088922306,0.337516451823155,0.142429069648781,-0.202200200394935,0.604647175469475,0.00216543890292859,-0.0744559891294145,0.0862133023358172,0.0741144485718689,0.334819954322934,-0.106226080620395,-0.0529561878726327,-0.0791350215173923,-0.251835359633529,0.0342876543528175,0.319184976257327,0.231043807860789,0.0390012114451591,0.0793190342634758,0.0359403652674324,-0.0389718807012209,0.227195965268277,0.270432715722334,-0.188063019334031,-0.293830223464379,-0.0960944945390298,-0.0141019412522773,0.0069002815380567
7636,1.71898540614457,0.630242308875762,0.664051366930894,0.528884815973044,-0.0339885146253267,0.132974220526612,0.13898990647191,0.134457923331352,-0.0387675777536583,-0.0290534292059522,0.171504742064949,0.348784989278945,0.170636772684637,0.514070423540138,0.145153951456519,0.3140604905226,0.177123629005695,-0.00532643580108165,-0.252907270888799,0.19450757924942,0.0127851225954105,0.300842869416576,-0.00467185792891403,0.163450788706814,0.0499387984237954,-0.216935777438977,0.132240644385273,-0.224313748832579,0.0139742804999045,0.0651659038697436,0.255574105450444,0.020644155081281,0.225248379305757,0.10765185447606,0.0321434607660134
257,1.7928048459973,0.967710615949451,0.7928501195803,0.796645107654556,-0.137729266929545,0.0960993787746622,1.08016830183358,0.51885665104678,-0.109549829590163,-0.180171972211791,0.158283127772763,0.0437417137417196,0.120646346965704,-0.171327954252792,0.123748045971422,0.0435265680045431,0.11058011149083,-0.00467509458753251,-0.20713568473035,-0.252112970596492,0.0810460550642037,0.0636950955114262,0.0653693228669018,-0.0491154798752772,0.0137972983804655,-0.0263137318481579,-0.0448926616935362,0.0478217100530826,0.223974902441787,-0.0170258536025362,-0.137809405843637,0.0435943042757161,0.220533259748232,0.0130706894007847,0.119747835065121
380,1.57408673590724,0.94441317886593,0.593943988745643,0.619209972389899,0.0318759287622558,0.372600691263883,0.62331404472747,0.525967581492855,-0.0603135095972737,-0.0225270290346618,0.0565475350745855,0.258217248016596,0.13988136553171,0.148609922816399,0.194820792430782,0.0892526283617287,-6.1299840967799e-05,-0.0099232200392375,-0.13861155281558,0.104683235099536,0.00548301418400184,0.350545531658671,-0.13508061880269,0.0476827531055951,-0.0492277226979057,-0.201759989112675,-0.330147968041707,-0.0773049953534894,-0.13986496237785,0.0479040609600121,-0.28445558338956,-0.0198639035297289,0.125642998344947,0.0274123159743934,-0.00564051576632744
7212,1.4478654453378,1.20215721462142,0.186253907294432,0.950173957053899,-0.147089043804637,-0.157169489088399,1.68417448665695,0.35510972236775,-0.0546692446092864,-0.116442515194673,-0.00102367119745475,0.00978544120621765,0.313475485679635,-0.0819261071479002,0.357243766350942,-0.0705641272808601,0.0841947465982287,-0.19289280058548,-0.0571983138932474,-0.151370096873206,0.246334420333842,0.338869912635968,-0.235970935367151,0.247449372806842,0.258420436754886,-0.137778154130383,-0.0766138312735403,-0.00708818035091242,0.386840052728338,0.0564127001418993,-0.0940286435919105,0.0182632175558165,-0.0296212236381388,-0.0290924360932823,0.23568117315719
