personality_type,669,777,830,1168,1416,1418,3611,3612,3622,3828,3831,3832,4453,4457,5554,5584,5614,6444,5039,5040,5041,5042,5802,5051,5259,6095,6097,6106,1021,7102,7231,7171,7173,7795,7084,7106,7107,7108,7109,7848,7849,7850,7851,7852,7871,7143,7145,6584,6587,2286,2290,342,7883,385,633,7018,710,916,1762,5257,1724,1763,1777,1790,1727,1764,1767,5156,5157,5201,5122,5129,5130,4757,4950,6043,5049,5133,5901,5915,1614,1615,1632
401,0.803298122,0.812716105,0.810279176,0.79797834,0.775650414,0.759908392,0.793465285,0.784805166,0.782852799,0.74664693,0.792410131,0.789789218,0.737605819,0.785472418,0.805469292,0.795676553,0.726567067,0.794825567,0.795348583,0.787976328,0.745114793,0.699621813,0.753418488,0.707242421,0.526097645,0.753784221,0.731397414,0.620914007,0.800863471,0.801552228,0.797839391,0.785778761,0.759526664,0.75509177,0.792888005,0.790983475,0.726817205,0.793370781,0.766774647,0.641470656,0.601730085,0.717062696,0.619113587,0.773625925,0.78173734,0.667639195,0.653295344,0.793475678,0.771604598,0.660857582,0.771118079,0.390897579,0.363441184,0.295993775,0.32086684,0.353156887,0.520643425,0.549326005,0.369958904,0.423009094,0.348087409,0.407200316,0.404215261,0.361753263,0.424866987,0.424678441,0.417861614,0.701561048,0.349736866,0.429551218,0.46530892,0.29685843,0.330176995,0.646856203,0.586560333,0.545001999,0.523748743,0.541249083,0.407308228,0.373274789,0.499453168,0.465755089,0.581256617
402,0.204994005,0.242351576,0.220050694,0.204887531,0.364705587,0.304688144,0.248816216,0.24869641,0.318892912,0.4111002,0.187783282,0.219270937,0.226338804,0.208597069,0.189295282,0.240494409,0.195750385,0.255783373,0.325479583,0.266024614,0.281562027,0.319875755,0.349741418,0.218384143,0.530711295,0.335938681,0.35981156,0.339116915,0.198649957,0.217193546,0.22818494,0.289047601,0.380884024,0.407131545,0.274592821,0.263367351,0.26358899,0.26363946,0.315977786,0.427557697,0.35621307,0.215572635,0.477881365,0.278699185,0.244791265,0.263607932,0.365153501,0.210227552,0.206390024,0.392853021,0.263719566,0.754841059,0.609791615,0.700151863,0.721669802,0.687317633,0.629467678,0.605267528,0.659562004,0.757669861,0.749915643,0.681733007,0.647789369,0.661262958,0.627288113,0.645337606,0.544861955,0.402402576,0.565695485,0.581730624,0.517401273,0.706885142,0.684098805,0.585892212,0.644335155,0.630768465,0.70552118,0.690273146,0.723761214,0.728348941,0.719469994,0.748768442,0.657341433
403,0.390557454,0.284144236,0.346150392,0.364239276,0.190702339,0.243766221,0.457754432,0.393382327,0.265304263,0.172428216,0.519868203,0.393510595,0.325305976,0.474891039,0.396079201,0.385392385,0.520040291,0.302666115,0.376819064,0.395811971,0.287933017,0.425578996,0.47004058,0.639533811,0.195878463,0.529908757,0.395607859,0.522850588,0.386712863,0.334009351,0.270083162,0.443444544,0.404738103,0.318488428,0.336331299,0.315782598,0.506681943,0.477749821,0.307466453,0.145540367,0.493869299,0.564854018,0.144016152,0.236762233,0.254353572,0.472163828,0.210027541,0.316973951,0.579427109,0.258358179,0.372623466,0.406168098,0.773494675,0.608508185,0.595064343,0.568635287,0.309289793,0.252690804,0.432648682,0.208217159,0.431818227,0.369346743,0.445103806,0.336195413,0.319152886,0.361513251,0.525612729,0.330105996,0.613544259,0.439398829,0.417532579,0.34681884,0.354394102,0.142174206,0.119122755,0.141786848,0.151114283,0.14285565,0.213524409,0.237942285,0.157785986,0.190339408,0.141163181
