"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
237,0.281933000686805,1.50888372736981,-0.33162702972079,0.603875366649155,2.11706145726494,0.301137683095026,0.0583763395471412,0.786936660163263,-0.0417590555490893,-0.119262084210575,-0.0168371692017807,-0.0435712167267589,0.235501792916477,-0.155223513353954,0.0357579307514173,0.0780390042286769,-0.217938239727156,0.188066678711593,-0.0093635163704733,-0.209701109553191,0.0538353238101518,0.179743082166468,-0.0625909801385055,0.0844214642586681,0.0712358358340636,0.0146834707645714,-0.158930180098603,0.0613042038689484,-0.316181393721749,0.00979127725254094,-0.116109896274365,0.0358810476502957,-0.0677154244179664,0.0166659325152162,-0.137146494662131
6465,0.599620967435088,1.61676413846804,-0.116815925071555,0.654920045519847,2.61590509184987,0.160674850871262,-0.21402848076123,0.370076897615801,-0.126824969377087,-0.196330346499639,-0.00261489876381367,-0.00341462945936843,0.132876776464591,0.033977765197276,0.296549114603496,-0.178624969106993,0.202258999464455,-0.0954528063980552,-0.0796191042834375,-0.156098196265192,-0.0491831732716777,0.206591810657737,0.0537107289734175,0.0217061789893021,-0.0194496022875045,-0.00630229011224822,0.02265074282578,0.067463756141428,-0.113783926901239,-0.0214796049192299,0.191064143403892,0.164847118703642,-0.230957155802382,0.081916277821597,-0.188202208201563
527,1.14176173054739,1.04807506040854,0.48048603815774,0.160391972218455,1.62262623027114,0.21888818308148,-0.0285704622676072,0.553674109839473,-0.274352645398706,0.128648293656287,-0.031340226005548,-0.0663179517917776,-0.019373136335699,0.120779575128058,0.161166472814261,0.221264820449761,0.3751777529024,-0.27464981224547,-0.284093645020734,0.0384249786767358,0.0784166320125362,0.323876267008601,0.0294499989564989,0.0931691617723089,0.2436897444395,0.00296912553587111,-0.0639091531954288,-0.197483709235562,-0.277001555346585,-0.00972603429784151,0.132134269094101,0.0404600208802358,-0.0847707208396632,0.00993361638061004,0.20838162494369
528,0.702177554864576,1.40863004940699,0.272423059342618,0.202836898652589,2.2518737091489,0.35557687845635,-0.00336553151929393,0.0629947796543004,-0.104317610005778,-0.122997865580487,0.00823026069052852,-0.198796094563594,0.078932712498871,0.200048493949575,0.299081093269213,-0.102393258231409,0.0786510824665601,-0.225870301620896,-0.122097253392497,0.0993047917439972,-0.302501960565703,0.117677290637552,-0.0134017849403975,0.121765541002819,0.151062983760402,-0.135285919593591,-0.106842166538687,0.0472930621102934,-0.053646081240569,-0.32426134953213,0.0972607539157222,-0.109729346473073,0.124509562256066,0.0435664917671582,0.373356393052119
529,0.315714799796669,1.43999688176262,-0.241798328270883,0.237526052824672,2.27684310439149,0.0966781528905136,-0.466567176116192,0.631322157583707,0.0621853440704527,-0.114068993415483,-0.0800932020045686,-0.245536683877489,0.230205638010003,0.488070878279973,0.148625472001033,-0.118308336556183,0.213416266009938,-0.320965714426219,-0.504584639161736,-0.201015832218056,0.154595697697923,0.193222180440476,0.0686395403798508,0.234879009105892,0.165669028624044,-0.288804971079845,0.147426277915747,-0.0484460986485955,0.229785646378147,0.18032679179139,-0.0366538382492405,-0.352209698080304,0.0870743934750995,0.116390076681916,0.0202868253648933
631,1.09275026926374,1.16143921880111,0.560706452031954,0.372642881419496,1.88255152849055,0.199725571295849,0.0291810712615499,0.103776587164462,-0.164649870760011,0.0806931418091238,0.078939998331815,0.0607962550273337,0.224808246747185,-0.0496622301584319,0.290141896266838,-0.203511884203875,0.0922045292867362,-0.265525953455493,-0.458036319719997,-0.0892121972492856,-0.184739617011889,0.145114953080933,0.0633438964073413,0.283718042395945,0.41608631631405,-0.056856123866985,0.00270407252792821,0.0477038232414717,0.0057233707094206,-0.0780409218994592,-0.141563321532352,-0.0636237509663076,0.0927535389270956,0.0234476973872758,-0.159718413005266
960,1.26559422910216,1.0499503302566,0.440346950423006,0.219359478023431,1.59671871840854,0.348874629527259,0.0840113147771385,0.208494830303904,-0.0761789890418711,0.260832116935068,-0.143573346416514,0.0811956722899007,0.163891609862304,-0.062528307335408,0.417780993666076,0.00797519424810198,0.111205091735512,-0.01311099254617,-0.128239840412894,-0.207181276605266,-0.0424459382099195,0.388157451863683,0.025691952660429,0.275372234301208,0.28275378628223,-0.0447210560856155,0.325940501690784,-0.118303003349448,-0.129177762606976,0.15249629630496,0.0985807773242266,-0.166210394693036,-0.151558080569197,0.0763602981164949,-0.0271834115420544
4801,1.38943313522867,1.14097841053069,0.290914242287333,0.821305097087721,1.40529242447562,-0.0974779799805434,0.366183579557961,0.00395276348370902,-0.0863430933642108,-0.0313591015898082,0.0491296178622446,0.428901183289474,0.0348670940742843,-0.166907246943023,0.256955289052277,0.123834131760131,-0.0553363051474701,-0.0984356891668173,-0.0520539954120368,-0.0872166575051173,-0.00530120845417713,0.150960404109121,-0.0999859660005381,0.177567302290566,0.116641758393694,-0.112403558553392,-0.0670938564789611,-0.109800493403064,-0.0558930384655119,0.212762149195482,0.165948675810963,-0.181685129621648,0.0204498999569469,-0.0305406762932304,-0.222832112276168
4930,0.479572403770255,0.949378845554193,-0.584998596102008,0.872949297486428,0.738035871737541,0.247175128951745,-0.160864965536839,0.0156816552009339,0.277097855200731,-0.221042941651559,0.227542613380709,0.215737605125154,0.0872567537597922,0.0261216063986221,0.132283627308358,0.142126499292965,0.239232212150853,-0.206078540179937,-0.309926872294958,-0.0574433547643866,-0.331863257643136,0.495676596496162,0.0574529455685762,-0.188153344421482,0.210779823649454,-0.232290898363445,-0.153122893310108,0.0250068796493073,0.102101130965455,0.364416779629911,-0.0227009738062737,-0.392512159228927,-0.235646722522658,-0.0723595897264534,0.120586537547036
6322,1.3428425604441,0.645774740772996,0.802896826072165,0.408669561607371,0.489042301737084,0.188986284397558,0.00257171872366295,0.142217758414819,0.110389699220239,0.0773413921460622,-0.2128409491984,0.337074895246542,0.152963404772129,-0.109271863077022,0.270892489023007,-0.0455342814744036,-0.208194646607719,-0.0206027412784826,-0.343107591246469,-0.189606983359073,-0.263161180697937,0.247862504952586,0.201922768852686,0.0982290245632789,0.0710372346571078,-0.166872343659989,0.108251323581571,-0.171969784847684,-0.0592477912404597,0.101119800891982,0.175206694054698,0.145360103538482,-0.116537974113393,0.0641243603369961,-0.0780037616736736
6893,1.47542147218306,0.674981149433098,0.889427644531762,0.605817052342215,0.348437686945519,0.447330387149216,0.150744268660896,-0.0465323405783484,0.11483536151983,-0.196000937627801,0.119170648924079,0.0523757027719721,0.109406407513888,-0.0457282663321352,0.292929953813872,-0.271137049697789,0.109407801383852,0.179722581814394,-0.578363636218624,-0.190301247939463,-0.201616091558541,0.379956147793272,0.270366820746252,0.0695619510304635,0.10364299828789,-0.276544914063552,-0.147468056929333,-0.0456314744610954,-0.130947874037992,0.0844280686052638,0.1356023491184,0.242854625630752,-0.260124328235361,0.216077750665227,-0.102674809201433
1018,0.707147417358175,0.738659824395615,-0.445183481884511,-0.0315166771884526,0.130368607845322,0.326403251992919,0.0359121912856277,0.0208921853953225,0.0249639965448354,-0.077882908617455,-0.134793049550437,-0.067279086929077,0.178718722470395,0.760747370471706,0.846137000982741,0.744237735224335,0.587473833387907,0.186249945323544,-0.00801871358336689,0.317876591686471,0.0965732941589504,-0.201199607272725,-0.292501405332459,0.331937919327054,0.0302700417734691,-0.274233706076292,0.11311146391537,-0.077770389056613,-0.155351682083175,-0.382273683396119,0.0336550945384196,0.27052984809159,0.19072665760274,-0.152298741836927,-0.181860926734134
5542,0.0693008997208217,1.90026302289523,0.222200825663872,0.0998702365204183,-3.19350530345952,-0.023928073484832,-0.0286679539826426,-0.00182087170103361,-0.147865613222762,0.176631724510748,-0.0201763783146343,-0.059885409555186,0.0585226765424575,0.346163043719866,0.0176085273371924,0.324042820676326,-0.13533996016001,0.0990654465260702,0.0196182763342149,-0.0124101683542709,-0.052483667623151,-0.105562104497013,0.0192370435868972,0.0465402036469319,0.338920172211557,-0.00239226949263684,0.254879112015632,-0.0792428655763093,0.261006108426629,-0.436477628032321,0.151325939700479,-0.00391675246806011,0.176687053001326,-0.0453571529110639,-0.304683143100735
5572,0.248913602372902,1.9387294675539,0.103355502577769,0.331804122280739,-3.49088091994631,0.198383619105505,0.0651237748070347,-0.273443321483377,-0.0866030367034459,-0.235417317899137,0.176465259519445,0.100495465335323,-0.277941355733818,0.251444999721825,-0.107534772173229,0.225225278158307,0.0378172223207188,-0.00135864780868862,-0.0295198384068815,0.0185070568315129,-0.22528432695582,-0.0272393530579827,0.177202359851163,0.0194320308110982,-0.111731820644618,-0.000521989642886141,-0.160434304288352,-0.0529972952323038,0.278062066754525,0.26130587228871,0.114488903489573,-0.168154018505642,-0.110655526797655,-0.0397797464278892,-0.0299665843144223
5602,-0.482404038599209,1.90940304123331,-0.0548520992913465,-0.0855767011402984,-3.33205162295475,-0.0763545335890606,-0.0197897382804353,0.312390432208001,-0.126683625621945,0.0252988261800116,-0.0989422323842693,0.123866728623536,0.195437753569166,0.0727471872233837,0.0992928286197569,0.147464477422276,-0.198256012984777,0.191094281220891,-0.137733346313913,-0.0769010444761807,-0.0738227547131093,0.0943657058195267,-0.165995819740309,0.207815068518081,0.0106891224270303,0.0978559706129727,-0.0449016187654376,0.147297828932529,0.0944286033601184,0.202369747832428,-0.382121882746322,-0.0367849470125963,0.00805568162899988,0.087038328747806,0.137569956137565
5770,-0.61196127397938,1.23348196627142,-1.15311438485527,0.055596290602909,-0.0841032808261795,-0.365924255291951,-0.23370793303649,0.0518639100067949,-0.135224620526585,0.418365832998942,-0.0389567590652316,0.0294676082368357,0.188742947160037,0.451266264275227,-0.296729671003594,0.0885677588163185,0.313733292671924,0.162804387621067,0.301347873704379,0.030510829924612,0.792172452613561,0.0560656467249603,0.187729712718754,0.166851079774318,0.0258652023225033,0.138014579290554,-0.0448126297705126,-0.0281953869627193,0.345089685962513,-0.122304139497814,-0.223242347647118,0.0969560014390294,-0.123691315009068,0.159882482777943,-2.50768141707698
5849,-0.282782981026375,1.10114283691077,-0.828557485341566,0.126678603246634,-0.0450705797610943,0.117787148461739,-0.580320065932903,-0.112636524107249,-0.105065465009963,0.393296848349913,-0.40236354014774,0.0899277905115079,0.0329252817087288,1.11367202527391,0.0371285224086214,0.342368372217681,0.617472518284755,-0.311749374168897,0.705407318224519,0.138146988482969,0.08897294142845,-0.000439385327424397,-0.188940248064315,0.333643459087613,0.546518713542924,0.13419672815179,-0.0976326676932191,-0.237360920102797,-0.0583308860094261,-0.0919274958166116,-0.170024362827223,-0.214262370463412,-0.0441401090512062,0.0758617423507946,-1.15657394308886
7278,-0.832425564337916,1.40073796671952,-0.923574686612422,-0.022084764762856,-0.074241004303399,0.379262062654932,-0.011022280220944,0.103045039559288,-0.262242340846906,0.244467707477175,-0.197793366789622,-0.326963891133229,-0.368960590708787,0.507645413985182,-0.0701098068959112,0.0685233572485414,0.208925107493851,-0.101037404189412,0.0503534104909223,0.073101298767542,-0.153387426557046,-0.233302960158449,-0.0933957853816122,0.276650185187747,0.167274504376399,-0.118699393586188,-0.272050912559246,-0.243280427866765,-0.372612453167715,-0.208662715917317,-0.435514342063857,-1.72432607829689e-05,0.01890121490439,0.619755473243745,-2.56744450333372
7281,-1.18857146152623,1.41520812993127,-1.20111237780538,0.101267303881078,-0.212183402244195,0.138657835525498,0.00690005795081707,-0.307797420803785,-0.185811962400937,0.184082848027277,-0.055446624822206,-0.0723367156082456,-0.18401962927494,0.666437107868381,-0.46427625963181,0.208163398772643,0.128012164610489,-0.205450976293796,0.0146965897006789,0.140601836238034,-0.0426476972493671,-0.250780602421592,0.00700007662440252,0.191868520882212,0.151660788202434,0.145792987778713,-0.0949482033292507,-0.132535940393493,0.299282171920589,-0.700109058698374,-0.218286427938101,-0.21087314614378,0.131488905002826,0.706520340550274,-2.22890628980324
7393,-0.913791363295956,1.40174830976353,-1.38076930764002,0.144080109375913,0.0563749467903625,0.222674927676309,-0.0861728337108768,-0.341014690041718,0.106137944945645,0.333072204631988,-0.145152365936871,-0.104476860708388,-0.1186927023791,0.458226669597477,0.0383754556457139,0.414767103617929,-0.0626538496785765,-0.328464281328245,0.243149611384386,-0.0239669620190428,0.0763471443911794,0.0329109543060246,-0.0691285370641182,0.0893714748386964,0.330756211289687,0.398137781530727,0.158201784017805,-0.183464088754394,-0.0289105019061232,-0.260892514768696,-0.124341093157323,-0.469049563118185,-0.107751177916185,0.519319165854915,-2.6793391440662
