personality_type,4814,6020,4687,4845,713,2146,2147,2149,2153,2154,2155,2156,2157,2158,2159,2160,2161,2163,2412,3344,3345,3346,4912,7680,722,727,729,5749,5750,5785,6006,6014,5080,5087,5090,5091,8463,8509,8531,2119,2120,4991,6579,8026,8027,964,1269,1392,7635,1485,3533,6520,7439,5083,5086,2205,2298,2779,2785,7324,7326,7325,7334,7329,7331,7333,7335,7339,3475,3477,3478,3436,3438,3439,3443,3444,5538,5072,5073,5075,5076,5077,5078,5079,5084
1201,0.719030902,0.690947885,0.614794817,0.656836554,0.625503005,0.630249864,0.686984921,0.668703764,0.603512859,0.688148233,0.544589711,0.667229281,0.57742602,0.64304239,0.62390325,0.711024369,0.590163574,0.600911496,0.653473502,0.74274975,0.717127524,0.594647409,0.621365947,0.658303456,0.77422082,0.789947173,0.68399251,0.758061476,0.714946127,0.586133721,0.698636916,0.763291484,0.664771186,0.625858559,0.696709917,0.507933329,0.767544455,0.805809178,0.6853978,0.804296353,0.7567816,0.769211305,0.737384407,0.639668455,0.662772425,0.74470202,0.694968005,0.759500685,0.779999815,0.735324217,0.644895702,0.676831168,0.637589704,0.661269673,0.643368734,0.723618129,0.688659829,0.742129312,0.748932623,0.604335281,0.669078967,0.601320455,0.628110849,0.638355879,0.663954994,0.737747409,0.589538793,0.616067894,0.725916249,0.636727044,0.644126954,0.69189072,0.657397166,0.685546116,0.682191922,0.63968126,0.676814001,0.611676696,0.695234602,0.710636509,0.715497104,0.708451601,0.733602022,0.6656285,0.652495155
1202,0.613337793,0.208750304,0.299039149,0.261171495,0.714790627,0.221210501,0.229182561,0.264283,0.205302113,0.19502188,0.749778158,0.215821379,0.198660324,0.200011855,0.201827396,0.626134836,0.240903852,0.21038234,0.643853589,0.578293103,0.645090424,0.687914637,0.722326821,0.71753439,0.324816459,0.258449332,0.41240084,0.406813093,0.388055915,0.336111168,0.288774021,0.272585566,0.212341615,0.189864478,0.369094139,0.442804736,0.252939027,0.379413389,0.393490746,0.54564024,0.604477003,0.586690455,0.638555964,0.727624187,0.712595515,0.66289068,0.669433474,0.643489392,0.602096774,0.662170381,0.706978985,0.727598524,0.700777809,0.619818088,0.657517826,0.634960564,0.694875833,0.494293213,0.592818715,0.218244676,0.24809881,0.221078844,0.237520874,0.255952475,0.278763197,0.408905784,0.193787746,0.219250481,0.260836092,0.263773273,0.212754264,0.250203916,0.224818151,0.250325335,0.239205603,0.277138443,0.234177495,0.280438344,0.235229194,0.329134538,0.312890332,0.250614443,0.287043744,0.203428376,0.2310993
1203,0.172536227,0.593275338,0.450321305,0.559844707,0.168140463,0.773058703,0.768551019,0.655018034,0.80952327,0.769279902,0.196809306,0.620865719,0.79412685,0.750496678,0.784057593,0.24816592,0.80017752,0.769688617,0.285812483,0.329567663,0.187342028,0.20232951,0.170032839,0.174257063,0.578275503,0.644327054,0.416105637,0.411109916,0.441084734,0.432576095,0.530443544,0.575921674,0.778423852,0.782140451,0.463053984,0.382005324,0.558474817,0.437534283,0.562566543,0.303375357,0.253303232,0.380107392,0.212611046,0.241413157,0.195596545,0.214995651,0.2096996,0.197943032,0.252737051,0.208770931,0.165892408,0.165214192,0.172298929,0.23368148,0.213202753,0.19604235,0.174360572,0.363609355,0.222338144,0.776703296,0.728061838,0.774032859,0.699278339,0.764692897,0.758818877,0.655687944,0.800964363,0.75752022,0.710807746,0.713416231,0.754655556,0.664100301,0.714231616,0.680835348,0.678175112,0.701920672,0.675340903,0.771404927,0.746574844,0.730967211,0.641764741,0.709468182,0.575415494,0.759998378,0.718117937
