personality_type,5882,5904,5509,7493,7494,7495,7088,7089,7090,7091,7092,7093,7097,7754,7756,7858,7865,7867,8829,8830,8836,8541,8545,8839,8840,1310,7030,9060,7227,7228,8884,9068,9070,4925,4928,8361,9009,1061,9006,9008,8406,8408,8409,8413,8417,8418,8420,8651,8721,8646,8653,8655,8719,8720,8737,8739,235,4235,1042,4093,4088,4091,8957,8961,7556,7557,7558,7559,8833,8837,7029,9072,9062,9073,9063,9064,9065,428,1095,4516,8962,427,4351,5280,5282,3912,5558,1765,1779,5245,8622,8629,8623,8625,8627,8628,8645,8654,9108,9082,9083
1101,0.756615584,0.7681692,0.795108921,0.797097827,0.781545434,0.799922736,0.677753936,0.695393721,0.688347282,0.697690272,0.733857197,0.591414091,0.710118362,0.679454642,0.703558016,0.793699089,0.514807687,0.723611004,0.773496446,0.736439293,0.759451338,0.813480459,0.765226844,0.795976093,0.789827506,0.81147781,0.781915229,0.804864639,0.821758736,0.794029355,0.811745087,0.77646038,0.796451288,0.641836317,0.763507255,0.760010831,0.703488975,0.793459067,0.813626256,0.826100421,0.775740267,0.729448339,0.705527095,0.749993576,0.717199325,0.696964855,0.704486434,0.76666404,0.785611201,0.800371496,0.808197497,0.811942116,0.770453896,0.746366209,0.744475016,0.755312339,0.487978737,0.458791042,0.295413015,0.256976324,0.258390818,0.222953622,0.363735781,0.320316182,0.20940992,0.288612578,0.226563782,0.20834718,0.319093639,0.262529089,0.25756399,0.201803578,0.222343676,0.250840197,0.241910939,0.278788315,0.23319273,0.258520076,0.357645905,0.313890219,0.268422064,0.371201912,0.268566511,0.357822991,0.438108143,0.215072037,0.224090891,0.310775984,0.355278838,0.308752223,0.275101441,0.260072674,0.257291998,0.265614588,0.293026036,0.298083511,0.266320072,0.24157287,0.322027544,0.334670375,0.319177055
1102,0.545703701,0.565394992,0.432502448,0.438970888,0.433398745,0.323254775,0.221173262,0.321099037,0.219966467,0.24977776,0.26319352,0.2583325,0.586882046,0.182003681,0.160776378,0.442184983,0.238717844,0.317083929,0.42883761,0.474632461,0.468602481,0.342003324,0.246727681,0.482063248,0.409267968,0.482928605,0.578301751,0.408903185,0.353829966,0.303635624,0.524340005,0.347276965,0.432708421,0.266847508,0.267199138,0.250416054,0.239618892,0.495029245,0.437495524,0.475509872,0.598963243,0.547312713,0.451591829,0.549348598,0.413743129,0.487573048,0.518544096,0.42697074,0.337710863,0.461506535,0.490135514,0.535295865,0.407511903,0.338390616,0.587581815,0.39978437,0.262288164,0.273249807,0.309931917,0.33402551,0.475254651,0.375816185,0.416280243,0.536741764,0.518543962,0.527971203,0.628534224,0.477936007,0.410599944,0.462470051,0.333792561,0.473518894,0.3958205,0.44726437,0.331378303,0.355991956,0.323321698,0.342609567,0.206556261,0.381767409,0.490130453,0.198278459,0.227341844,0.198868109,0.202343424,0.416308186,0.352421233,0.289363907,0.211668996,0.241142838,0.250350426,0.270012711,0.257509704,0.256569274,0.225920777,0.227488605,0.270833201,0.280087616,0.263282597,0.188426831,0.205385949
1103,0.185162785,0.18787384,0.22980918,0.244524193,0.205977972,0.326500154,0.389417363,0.373286504,0.405249537,0.348140757,0.319038669,0.41849775,0.214283347,0.421550216,0.444094318,0.226269688,0.651409876,0.279917511,0.246096298,0.252568164,0.234292855,0.319345085,0.344383513,0.258879133,0.280781733,0.212891462,0.197041902,0.256068447,0.251581995,0.330282691,0.236538012,0.28923971,0.278940372,0.364445207,0.35882944,0.32002113,0.390739262,0.222409437,0.257194081,0.236398216,0.258609769,0.224647086,0.256421201,0.238035706,0.23855451,0.270236463,0.287958102,0.221333936,0.31317446,0.229537036,0.210300272,0.203024936,0.281253645,0.338290918,0.220016219,0.34168776,0.62656531,0.680658899,0.774815597,0.784513263,0.67127469,0.79396912,0.773720057,0.692478809,0.77095459,0.70854293,0.688078546,0.789685614,0.752693935,0.759034934,0.800202826,0.754336415,0.730194711,0.763121591,0.800773401,0.810204204,0.808703168,0.791067851,0.760149313,0.713579071,0.751138316,0.753166581,0.799019333,0.76159602,0.72559162,0.797791341,0.799605544,0.776437141,0.639251696,0.769870767,0.805378122,0.807805263,0.809367547,0.801574062,0.800068974,0.793315759,0.810159903,0.813427551,0.80596927,0.763514586,0.781613193
