"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
611,1.24447750186828,0.499617555692403,0.508148197957688,0.224551101358101,0.0430999300906445,0.361536406288936,-0.279458718740207,-0.403291116409919,-0.123493027106875,-0.049839151463868,-0.187166000635434,-0.161168824686937,0.340397398447726,0.325296989586314,0.439948302661189,0.327899029289074,0.215424857713518,-0.277358684499538,0.161058683800291,-0.201183819714707,0.516075024738882,-0.201344051760076,-0.165703819475175,-0.0233161161805071,0.142975765125544,-0.0883066107100111,-0.0673794209062851,-0.0895936274766262,0.447295379432145,0.391844374246215,-0.082415156681472,0.0913444106901037,-0.12549464967618,0.040443948235395,0.247182762179578
612,1.62739000770528,0.582789357989702,0.458233600657444,0.382029269481126,-0.00631982836993999,0.0184714070679659,0.0701393313575124,0.0355997909710886,-0.207070703116555,-0.0513146193326553,-0.217021157897125,-0.0542945915733867,0.00355283467310026,0.0587729874603099,0.678557080055296,0.375285022219404,0.0892113590816414,-0.21208135863086,-0.0270565993339028,0.32138989323127,0.420267784629278,-0.0232938055854884,-0.182747736778497,0.0653991202342891,-0.000867710380694005,0.00870649455181978,-0.0766853571977016,-0.114619555471214,0.634658676874869,0.275028425128118,-0.250015082073457,0.140892821077475,-0.113064611016612,-0.0629719567776299,0.142395860021313
636,1.66202562109413,0.553276719444477,1.45484409461643,0.337748606648375,-0.139124319245848,0.142564458213723,-0.308212186509414,0.0565358427987251,-0.295366725207739,-0.331604590648008,-0.25327413299961,0.222665104259452,0.00316338737490504,-0.12417638978016,0.270287622540476,0.306443599124204,0.0146890013095474,-0.0927292988101962,-0.152916923683997,0.30834194526793,0.0648828064769048,-0.128505289815306,0.201809078879457,-0.00207364908832845,0.0413633128979705,0.125429882179428,0.11284349699684,0.0250851183025061,-0.235445784535173,0.101205036761238,-0.198991565254843,-0.355317883187008,-0.225000191433598,-0.161715950995478,0.254619371456665
638,1.64096207371066,0.740051771049532,1.34691404570946,0.324551945517975,-0.173349184639702,-0.07784173134696,0.122602871119588,-0.548738855259839,-0.138172455989256,-0.285465608205435,-0.0712981129090575,-0.00526181406291876,0.058657154386957,0.122550512253197,-0.0428232901639579,0.179723037731642,-0.0972506996786117,0.150587834293542,0.0299051286316616,-0.116510323610224,0.296736279655711,0.573957488951211,0.0341270981003626,0.197237919575844,0.0168944359670188,0.0732606812402242,-0.00942231163339934,-0.219685924497596,0.0914318732387212,-0.179959543911897,-0.088601488885853,-0.126615764003201,0.115595439988278,-0.214340720680524,-0.0234077248827567
806,0.300387262696312,0.972011983961016,0.726199487126932,0.233174166854137,-0.10076094317243,-0.663226129956691,-0.274327025355043,-0.278484496273594,-0.425759773760714,0.00721885336456619,-0.212122816681908,-0.148927049820138,0.027604620761121,1.0647194183057,-0.133974270216181,0.331394086895085,0.195091049394982,-0.365469090548459,0.923464087863745,-0.0758406505054764,0.542853033100152,-0.105898897203491,-0.190304764607857,0.319425494968357,0.127028989774323,-0.0728998079382416,0.289705445567479,-0.155288362999911,0.098955346539819,0.000912831107828731,0.0302054561201658,-0.153551793644053,-0.169492883368762,0.0427548313696835,0.623291695817514
1074,-0.993776764643304,0.990521029866896,0.307891674349946,0.324320130135128,-0.133889790887262,-0.196215123120461,-0.654196154625214,0.582577119010479,-0.430516211438172,-0.342878240540045,0.0530158962552794,0.0784447552131769,-0.11741605721696,0.169815113690737,0.279655613573253,0.0340553960099658,0.17282316406548,-0.012327671827635,0.117106343805098,-0.252103592789456,0.376480839210481,-0.297323395606571,-0.0314891983651428,-0.0101330184739772,0.145198350065402,0.22071645818916,-0.10688380174815,-0.313868232916046,-0.293971759360783,-1.24628586288185,-0.370376493182316,-0.431517595182838,-0.581301008030868,-0.0636186759751726,0.362848012081893
1165,-0.957965564738368,0.975941735284853,-0.105705227156116,0.162227235125668,-0.283435898208397,-0.483085826074007,-0.124549039943685,0.285133452736534,-0.187969952102368,-0.225971197210806,-0.189643374737189,0.210884983299829,-0.0799854865011544,0.950477319158169,-0.0184511758816588,0.0517169191554599,-0.301066013486454,-0.146965250499552,0.438621870743941,-0.10056257358057,0.370672549548875,-0.214066543740292,-0.223400975342344,0.31484708665121,-0.157108757372241,-0.169655242003476,-0.143366823849511,-0.145135456255812,-0.88715492701598,0.124056612198117,-0.246253408920837,-0.132598282244213,0.0127654873410095,0.0879613146604378,-0.268355736924779
1185,-0.542696024894553,1.04202712085101,-0.0955363214723904,0.289458070364834,0.0269779852458154,-0.780198735975783,-0.413108595207966,-0.0341079922562233,-0.508611452821322,0.184481754215306,-0.163294599187024,-0.121175188844394,0.158177488671878,1.09860005074926,0.737010818034796,0.338628641312078,-0.0883040392194015,0.101405021114159,0.517401903545162,0.122173310460328,0.297752068875351,-0.239865923888,-0.0713096943262843,0.44761495265019,-0.0334965201731074,0.0341136166380467,0.226140183637061,-0.459540466102935,-0.0693612994742367,-0.42218792869164,-0.329537172044232,-0.0877066215881772,0.0970038388911539,0.104336993821871,0.901896300601454
1406,0.223868838155662,0.961967320883374,0.531987440201327,0.227055710528592,-0.22490141266551,-1.04454814884292,0.268044733113521,0.103067369557128,-0.436598084695847,-0.118093587313774,-0.0639352243193516,0.222119691001848,-0.205552107623749,1.0039038546118,0.154129634746266,0.42123621175642,0.153721741242437,0.000654567685565324,0.45806859278868,0.199213049197046,0.342341804294094,-0.163039695345323,-0.134594073206368,-0.0358029184040807,-0.106352697864123,-0.21403171252796,-0.0299538437427987,-0.294206407584385,0.00876108100772861,-0.537039025063941,-0.235251638184149,-0.027879802726402,-0.0231571160732357,0.0790788031335051,0.53532438671314
376,-0.425873686456807,1.02499320170523,0.307738835794057,0.769310455804305,-0.271639491731648,-0.197254987244167,0.0619231121379726,0.0202558051118522,-0.0796464863936069,-0.82865090436814,0.0759827779999766,0.141015575566615,-0.141042681420004,0.322168912456633,-0.315709742455367,0.37647644883865,0.155446956461349,-0.140928168456851,-0.33265803071273,-0.00747492472286494,-0.397016994001578,-0.156787035205465,-0.0320667304360271,0.236031115330496,0.0940047769167846,-0.0564897655796492,0.211919308459297,-0.311304987022767,-0.516274396917903,-0.594274725031871,-0.338604380909654,-0.295856212330246,-0.133131605119669,0.0915539392747291,0.25640630499388
