"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
2188,0.695663761938109,0.83199278916528,-0.0651549077710745,0.380963499087423,-0.102329030666874,-0.427301869576728,-0.066329624828006,0.0921608511774142,0.0136588603413852,-0.324588996600937,0.0833772198533964,-0.0401858414100503,0.667062804859142,0.506488425143587,0.195992601107597,0.642634185820387,0.911206097318242,0.0137869371900269,0.177978547167334,0.269969000211255,0.261235803168704,-0.301864797889057,-0.163338044393599,0.625592461368468,0.179636343150267,-0.182464934910304,-0.307389182208525,0.0687670732308474,0.260889447399581,-0.278498851093361,0.0977639740056955,-0.250327925594918,0.207482643140952,-0.160582436524423,0.473068460029952
2190,0.181945798426843,0.936204447861454,-0.16295264293663,0.770741367966033,-0.208099877898894,0.153455847686705,0.171647904886147,0.335970660685534,-0.0952425355427894,-0.185172553225104,-0.195106740406165,0.220588911398444,0.363492201675616,0.44897651549533,-0.23223329437288,-0.172811438926782,0.0697574260610051,-0.230107000975696,-0.189714848215572,0.718816852958457,0.00553982852787104,-0.279289953291035,0.11378125019134,0.101197765864271,0.278605867072612,-0.0891140327393163,-0.608054873996798,0.176002732700457,0.232309931926346,-0.355693714715903,-0.335174761715607,-0.239166446994915,0.207128834104424,0.187799806539013,0.11209482341059
2192,1.23532946402709,0.835723260640926,0.118259797972154,0.772424316078731,-0.0969682334903747,-0.0845824825011584,0.293226391511575,0.119630391230581,0.0944542843054432,-0.0601836253099848,-0.0159442487979797,0.194711972687609,0.365968315656625,0.313974642736499,0.630522700899058,0.371911059770875,0.270726441007057,0.0545610148213017,0.399724429598292,0.271130804435842,0.0340000719692931,-0.0640406014249429,-0.135305404412972,0.61522192019458,0.0940307055635234,-0.0844809409072129,-0.187211207539276,-0.00607167317813862,0.162384859460543,-0.197148421938039,-0.189363953101348,0.0485104425104371,0.226409951434136,-0.0177581210604555,0.0671191899146137
2193,0.460521569095925,0.871219884132406,-0.51300487643218,0.59256581690403,-0.130223593617499,-0.0974883630865985,0.181556102578087,0.511123422990548,0.0353703058102507,-0.13641081346773,-0.093588218173885,-0.186059349165162,0.0938177547360575,0.207744956676683,0.106256974458473,0.74708541010775,0.39096853326418,0.172252415956993,0.04563175746624,0.91497533936466,-0.0287215125209833,0.427442051306417,-0.228339613019968,0.296002928582623,-0.00611484758886364,0.0232204058811145,-0.292670122670585,0.0353457757165655,0.182230144536193,-0.518656928523947,-0.153979706333597,-0.0721294606779595,0.214992083334123,-0.00749416100347389,0.978475949691089
2195,0.245653855930739,0.702870227468768,-0.0928562619117644,0.629221750845061,-0.0123940449048779,0.221784004929211,-0.295963425025135,0.338632337605131,-0.4128897579738,0.309914370466406,-0.0105842756296258,-0.4738613980392,0.0101236201055641,0.413343687507472,0.158549585526993,-0.0169428606757335,-0.274926827136218,0.11136931117568,-0.705293042032269,-0.277042154312504,-0.210683351373148,0.619307568316807,0.0356505494105782,0.208468209128883,0.139385898741543,-0.322553515494946,-0.364557679861873,-0.109789232641691,0.0932678477561972,-0.13976937218452,0.218182304670959,-0.155113921334357,-0.073990290011526,0.0906289499832471,0.432894974414753
2197,0.207519158329935,0.873112934499265,-0.217472390040768,0.486422465295773,-0.136096981474117,0.0926775272200958,0.155032172420826,-0.00650273434591601,-0.0312751782979231,0.0309714407389374,-0.0930818640360643,0.498749912982655,0.59655835873039,0.161473281777696,-0.141339704359247,0.327461722409595,-0.0448083942917122,-0.41599894040145,-0.237873765266336,0.347526053716843,-0.267525649865016,-0.446961507173548,0.0809072990385505,0.255883287148322,0.293101041351836,-0.282072198270631,-0.356745818931186,0.0499144325028165,0.0960523406286125,-0.0153225930884069,-0.0653761079805731,-0.405443813950505,0.2963297047384,0.283292068175459,0.231096593544022
2199,0.538034907625129,0.91642116988994,-0.0883076126281947,0.564852658520831,-0.0314844969858892,-0.166209083501992,0.548180031497076,0.398387178330495,-0.233595695027107,-0.353358400199068,0.252517793990117,0.4834686075588,0.301844968344435,0.196946126711921,-0.0154063925001593,0.23747656180649,0.11005579655185,-0.581427897311111,-0.346857737118996,-0.0677248301579931,0.280305978512834,0.109425414708041,-0.158524278858445,-0.198408931998011,0.140872301521644,-0.479016712980772,-0.0813128878336075,0.0119966496531319,0.250235448411311,0.226048657441124,-0.113872103850139,0.00465302852737608,0.0595641816716015,0.201839153385993,0.408362469070376
2200,0.509135270700321,0.835413403378849,-0.259005439063152,0.72121763861518,-0.126684626642192,0.318509934828777,0.131382826894658,0.254026849388312,-0.272966293784112,0.505425609212894,0.0289734547961628,0.268652946492256,-0.0601243799507165,0.291918690406821,0.513819977587397,0.130675540805488,-0.376522594197265,0.170307865844184,-0.0293964984575105,0.297287526034021,-0.033175059453639,0.181002920818094,-0.359774773077051,0.226894552374034,0.189372036015822,0.235369701982595,-0.215226377964586,-0.115636777570094,-0.21213231303313,0.0361741874790478,-0.244296147665844,0.353679171064596,0.28093113456455,0.0445836879458538,0.509710603206294
2203,0.206827613954452,0.871160653044046,-0.318321929141686,0.654681304477527,0.133216912094665,0.0241119661149904,0.170750741184369,0.0819826419014861,-0.191066749203625,0.020263844440422,-0.113899252915914,0.0732826035747312,0.38201814285836,0.0379779786184906,0.493848673765863,0.0579004127114538,-0.215794031713131,-0.584363986078541,-0.0947687979459449,0.272685864329691,-0.220140991314972,0.105003059576686,-0.121564947164916,0.59436158369139,0.312215243507081,-0.315027451589455,-0.670060000976367,-0.020886300328309,0.272557043253837,-0.382336538455048,-0.222628522940384,-0.518880569375708,0.481658720186509,0.166047108655741,0.356141162238592
2204,-0.258130994523703,0.718875553456807,-0.62379239055284,0.460091239187064,-0.0159420179850504,-0.0341567339271554,0.0108000441091727,0.196547193690513,-0.0117632472570204,0.115502486048579,-0.083782521905313,0.310329730195067,0.562908373276298,0.056464951976502,0.29706693316072,0.181261196690803,-0.0381348855463814,-0.658578048753681,0.0983004426092997,0.120365795801597,-0.391073798121479,-0.0540227965829477,0.0850283282515187,0.437002217242961,0.235035276382842,-0.0457662987095379,-0.224816140259239,0.108554241752014,0.131203559761073,0.214879979475348,-0.183764682061023,-0.335543323675807,-0.0240862453816832,0.164229736890319,0.348197108429594
