personality_type,2977,5516,6457,4230,4420,4232,4557,4601,5546,4228,4233,4560,4561,7354,7355,7356,2983,2984,3497,3753,3772,5545,3757,3759,5531,4432,4436,4437,4603,5534,6124,267,1906,4477,7602,1891,5316,5790,5883,5894,7890,7891,7892,7290,7295,7299,7291,7296,7298,1651,1652,1653,6474,6479,6593,6598,6602,6603,6599,8224,1695,1697,1698,9138,9139,9140,4987,7934,7962,7973,8913,1907,1908,1916,5024,5427,5428,1752,5139,1886,5399,5422,5424,5425,5426
201,0.751721901,0.759418388,0.774291826,0.733461228,0.751194294,0.725991412,0.28577364,0.758770296,0.742916153,0.766580121,0.743434267,0.753799912,0.760513419,0.560114294,0.569265027,0.61492592,0.74039468,0.731445406,0.747441577,0.759148862,0.722915999,0.744343386,0.710381958,0.715026373,0.715620735,0.695535803,0.754323239,0.679831126,0.749512653,0.68597852,0.73793491,0.757301864,0.684047092,0.724849647,0.737574659,0.699859189,0.714126448,0.656457894,0.648758177,0.645619874,0.739440017,0.711319826,0.660670073,0.699736116,0.611143623,0.707350828,0.703474505,0.676259627,0.73291683,0.752758381,0.733027869,0.716886753,0.737264879,0.742582817,0.756577859,0.772002024,0.755562832,0.739323008,0.715801873,0.74301671,0.72917325,0.755166829,0.747101538,0.720071632,0.661169719,0.698841246,0.571736722,0.54788669,0.610718325,0.526941466,0.456086343,0.549479668,0.506351474,0.553143818,0.519042552,0.502035827,0.648714812,0.591457769,0.529215403,0.37563084,0.37364855,0.493553906,0.352228225,0.30902313,0.329930071
202,0.277061905,0.241653308,0.222229384,0.401917203,0.27160677,0.266241197,0.714028394,0.221452466,0.243014189,0.238108245,0.307797492,0.231860214,0.262769746,0.393324478,0.635146778,0.21627351,0.219232356,0.220918391,0.251776785,0.256576793,0.296566797,0.285815544,0.290808871,0.297190839,0.342183456,0.342011517,0.195872176,0.206787092,0.204202969,0.250110558,0.201390244,0.274755956,0.396061166,0.384900373,0.215536514,0.343348032,0.35240544,0.286028003,0.233796704,0.197800847,0.206365343,0.220428803,0.232093917,0.230016024,0.282885818,0.26527372,0.256316207,0.232140715,0.220960114,0.278338832,0.395793225,0.361174941,0.27503403,0.235827433,0.228762654,0.228251761,0.268262753,0.247024406,0.218080513,0.198201552,0.22247191,0.242984893,0.206070166,0.317959346,0.409156416,0.289340951,0.672049398,0.694265329,0.562609683,0.501915717,0.773807717,0.800287003,0.827558733,0.758917125,0.781738464,0.837090336,0.720547896,0.724695153,0.744854586,0.704198374,0.691516856,0.590166306,0.598786453,0.734243607,0.688264582
203,0.165909641,0.193258463,0.25004125,0.16582354,0.208009561,0.187457912,0.759876551,0.20338999,0.183072021,0.192553798,0.174373534,0.18982825,0.173955062,0.34959118,0.270866478,0.502021686,0.295254029,0.342326769,0.18628205,0.17575159,0.157240062,0.170830617,0.19682327,0.21951539,0.24191819,0.192455315,0.229046908,0.32822125,0.287416654,0.373210957,0.301238475,0.212582849,0.180890372,0.387572692,0.277295512,0.225386647,0.249438207,0.226839003,0.372657222,0.27311077,0.252256121,0.373693262,0.39210859,0.342724454,0.428037731,0.380666064,0.288877027,0.355329638,0.283378211,0.273912132,0.248689968,0.269969186,0.256485447,0.230782574,0.278159946,0.249244795,0.184306689,0.195900805,0.25187385,0.227343107,0.25627559,0.221465046,0.229344063,0.268841106,0.267970421,0.304551036,0.207812116,0.193267287,0.200961434,0.3242387,0.259857416,0.27496866,0.293963975,0.249522704,0.231084962,0.391853253,0.290413798,0.251796958,0.223984249,0.603670271,0.542368894,0.403429412,0.563216328,0.628874733,0.612772175
