"cluster","mean","stdev","intercept","C1","C2","C3","C4","C5","C6","E1","E2","E3","E4","E5","E6","O1","O2","O3","O4","O5","O6","N1","N2","N3","N4","N5","N6","A1","A2","A3","A4","A5","A6","gender","age"
1658,0.617568249970136,0.912224008247514,0.333171172985598,0.273863232836178,0.0713417503118216,0.177699425103254,-0.403310271440595,0.307132241633667,-0.374451230797026,-0.281834188515844,-0.556225906331306,-0.254966831432217,0.1606005334951,-0.339779306511342,0.11009952441477,0.551115424834386,0.0358019325794936,0.0139015565966248,-0.645073066495212,-0.273455096522123,0.0141228873851477,0.298423732759393,-0.114019711081228,0.0371082347148503,-0.0293598992799674,0.160283167707483,0.324883384260113,-0.524139765894908,0.0219502609033603,-0.0669437120076493,-0.0725019697372467,-0.337978655199422,-0.0847425671702106,0.0107149104495117,0.0030878854915461
1659,-1.18212078406978,0.91159012341496,-0.576384011095977,0.197385263085341,-0.219194348256701,0.110847332154429,-0.0237582145161403,0.212322578640234,-0.0650523249835831,0.118885741804968,-0.02061284209676,0.214766939132554,0.117200675047524,0.104791458027907,0.232882623846055,-0.451152304275387,0.210227494182356,-0.0849701158523023,0.0867593198436619,-0.135196661931852,-0.0960453716494683,0.352423809636508,-0.177226066155746,0.255296528663525,0.217070819371261,-0.0610947607164591,-0.132030314680904,-0.272849756811375,-0.508047942065075,-0.25645269422287,-0.651188222228184,-0.993365261567028,-0.156579262453974,0.254198590251562,-0.197463708793405
2229,0.906304996434356,0.60315110992342,0.315201997594432,0.155020443704907,-0.0589616960417682,0.555102816367945,0.608998789742067,-0.0788616319885706,-0.186003876158738,-0.0512468242093768,-0.0235580008037092,0.148433448518477,0.0748552702823445,0.163879877049941,-0.0256291479663663,0.290012809159935,-0.277076352622335,-0.216787882859638,-0.16838443593169,-0.170814010894198,-0.207800020913762,0.137060787185545,-0.0465519115222287,-0.149388980937225,0.0397684619824071,-0.301250225571032,0.0471313082214886,-0.261422289571982,0.196635280680579,0.490393748060599,-0.312578360393235,-0.243098785849482,-0.308501169024275,0.160381790187751,0.233886145515994
2230,0.0748873085378709,0.841572654366164,-0.532624482772735,0.717151059548018,-0.0128658892188781,-0.0927048886109675,0.305033253448935,-0.00825318817307051,0.0932921250107443,-0.570329214431108,0.0229094677331873,0.0154338843465138,0.103209591652211,0.93689116386951,0.742897591153411,-0.116836040578188,-0.147367683228249,-0.424670311747815,-0.1390905448127,-0.00532317744561929,-0.141674091744396,0.553558402750273,0.23937117673374,-0.127099280805129,0.227800807837279,0.0592102214955806,-0.903468280851484,0.0766286997858351,-0.211236420054677,0.178168193109768,-0.118445031467271,0.00718676735128596,-0.108486860287019,0.0364593256750339,0.0671322610523371
2759,1.01861224909514,0.630362395022784,0.504045803540322,0.517158358156649,0.0692874409779162,0.103272375600472,-0.37033468361223,0.610272925295175,-0.0978078816032179,-0.152641322684254,0.188764363294027,0.215869380376259,-0.0364602647696619,0.139785172973692,0.273733542869441,0.472865744206315,0.0633471532792153,-0.0728014326230342,-0.306965490107675,-0.471632315355625,-0.244149960877613,0.326612181070191,0.0878046993057141,0.329105757133741,0.045700110349844,-0.184285601729671,-0.0974436048729836,0.0178940778672799,-0.086176146379833,-0.0817988813219165,0.310525203882373,-0.00957360285572656,-0.242486940707922,-0.0726870893072764,0.340826670843427
2760,0.789280517620517,0.487140530810989,0.969679670221946,0.388946845972657,0.0449462699103732,-0.0821423191375738,-0.541698724850444,0.126738065953487,-0.0993342212902986,0.167329964494994,-0.0377664979638596,0.175038384075198,-0.00650450992796544,0.308410322565814,0.00275453295515731,0.306780528726237,-0.194805246612316,-0.320987564875396,-0.307877505691676,-0.155281075303489,-0.00969845645797145,0.109490638432467,-0.101923051953502,-0.0783390332387607,0.266915374437091,-0.137353394317113,-0.171713646402007,-0.0133767481769621,-0.0902680368245042,-0.257440848605542,0.0628780169589708,-0.20982405545515,-0.00988963703382027,0.0330107033485355,0.499291490205532
2762,0.370368381016102,0.649778057782531,0.477120360398298,0.0530228059332943,-0.143028144193809,0.369761101293581,-0.316973537237447,0.370935174310993,-0.142212652233827,-0.297942143962596,0.201225940383836,0.358844249014619,-0.140099544920012,0.379634049078206,0.175136547264779,0.366889969829883,0.183462686896593,-0.0764399930152554,-0.567264055706121,-0.165708453946968,-0.186705752168976,-0.0445398950954737,-0.228145847840663,0.0440084652401419,0.54238228538464,-0.417760804445474,0.176316487563673,-0.0330962085930372,-0.11197932439054,-0.502643539064208,-0.20450388957255,-0.293574024044662,-0.088940177069412,0.138579935978246,0.265591852855277
2777,-0.572259494543034,0.837425083299439,0.127010698066432,0.77682461456557,-0.166931239880065,0.0912353083381872,-0.392990968415368,0.09317982742649,-0.161272848958279,-0.162823281799213,0.250152102221952,0.176124338074908,-0.107244035832415,0.375013378303867,-0.0573731813620844,0.0611608009599832,-0.0888978653218968,-0.329766741878476,-0.618903027283403,0.0516665191298948,-0.178119173294545,0.179396839884809,0.165613462213086,-0.0542120875273363,0.298191073255266,0.110242355124732,0.171633789362214,-0.161316526242975,-0.769883935281334,-0.244637874494154,-0.134464859308931,-0.100804430823426,-0.41763274623113,-0.00356656026740166,0.469337088092397
2778,-0.504690943690572,0.803953296625465,0.360615056286136,-0.067908677075968,-0.148118040284639,-0.0969953195484901,-0.124368418319811,0.141815638168731,0.115385350139752,-0.133727250452056,0.333413083707767,0.445659827821325,0.0579425276990517,0.194340822918411,-0.12767541354544,0.0932808934234197,-0.0517214127171565,0.0550733083892261,-0.819327247816232,-0.301690532968499,-0.411272728724199,-0.14267736027056,0.197527000742595,-0.115817869174954,0.447971754018062,0.145435601886407,0.541208204221206,-0.070547735867743,-0.245368598973374,-0.390702877332876,-0.164625273647765,-0.481722067879908,-0.418827399900487,0.0289403595059131,0.194631959736881
2802,-0.257892517245279,0.737319811917315,0.155953872415076,0.365020530745536,0.201021055808869,0.484372393095375,-0.400292327678365,-0.262367885992234,0.0425113075547432,-0.16901441260991,0.0991085743239922,0.286381789523273,-0.148394442344784,0.514987164293563,0.167552337058622,0.502506844405779,-0.339308941822912,-0.387171763167067,-0.0371161227003109,-0.584078125117453,0.0207272432734183,-0.0443802769994227,-0.0272068927714875,0.397214179882981,0.494192196162578,-0.340712706307165,-0.20758659391704,-0.0168881036472878,-0.417947198399484,-0.471863654825536,-0.222425613355813,-0.216443109218145,0.131840716287056,0.162405794291309,0.665399274480603
2765,-0.254977251710187,0.724178583344636,0.742686610483651,0.069889499596828,-0.10422905477043,-0.0249922655675822,-0.150495764398749,-0.0524376340801161,-0.134157429472981,-0.335256708659505,0.0268999019825232,0.0199501466534926,0.0571429088587542,0.139218068809767,0.207616372880627,-0.0946215620023471,0.084540289311196,-0.485890530820094,-0.0716947636982361,0.292523195911244,-0.346532935010471,-0.285375096809109,0.224349005614452,-0.129721704974778,0.427430408353777,-0.38616755890672,0.130996102497991,-0.259143982881314,-0.60584682994338,-0.0217858939455116,-0.0820697962801822,-0.113473210426757,-0.627993043306745,0.108048776569642,0.886093543929607
